applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved,credit_limit,interest_rate
APP03181,62348.524038117146,922.6856659010303,7553.1080489631095,16805.009928764302,27.0,BC,Part-time,148.0,841.3465651043603,72017.01301676325,46.3657254254332,18.0,4.0,On Time,1001.7363154485279,0.4674187208141958,1.0,15587.131009529287,5.5
APP03182,73536.92503965525,847.5459799084981,1108.6754329308678,30911.10718230901,54.0,BC,Part-time,492.0,392.66660325237694,56130.61569906107,49.84247904237242,17.0,0.0,On Time,839.3067109847734,0.4930466049069285,0.0,0.0,10.5
APP03184,63587.99227721884,1318.0926806258985,9385.00363637653,49287.47975255907,85.0,ON,Full-time,100.0,680.7669955776709,36000.48294727826,14.84554210364922,18.0,3.0,On Time,160.33400560365754,0.5580395240500261,1.0,15000.0,6.5
APP03186,87349.0888788095,965.5423873236546,4727.4010043386115,10876.2739693917,48.0,ON,Part-time,528.0,655.8597859466297,49913.33256962526,25.297394886731894,0.0,1.0,On Time,547.9206601794673,0.2527446534634004,0.0,0.0,6.5
APP03191,49412.63202275542,1210.195004506619,5813.050606985357,32189.766756517733,100.0,BC,Full-time,151.0,718.2469145301674,25138.89153900215,17.644349226070876,7.0,4.0,On Time,133.06781444114168,0.5607365713075093,1.0,13588.473806257742,6.5
APP03192,84611.0498674211,1846.427516773081,2706.9962176242525,5338.548069782005,92.0,BC,Part-time,325.0,839.8980619262429,160530.4574392587,19.868078357257325,0.0,10.0,On Time,956.829512138866,0.4202874412713958,1.0,21152.762466855274,4.5
APP03194,35653.06051608536,558.528697918919,9732.126856692323,42653.893409299315,22.0,ON,Part-time,20.0,593.8442040926133,59661.95212075869,41.82688837968629,0.0,0.0,On Time,658.4426728168547,0.8402941470525539,0.0,0.0,7.5
APP03196,71693.7553707274,1517.5696252873902,486.1712346060017,44123.66604389779,76.0,BC,Part-time,540.0,730.6112163287835,57113.770837944736,13.223930406500228,14.0,0.0,On Time,226.580559244135,0.513494122323697,1.0,17923.43884268185,5.5
APP03197,64872.54042272922,1315.871244169414,9489.218372969768,2396.5790065337223,28.0,ON,Part-time,121.0,723.0254375854024,117549.65366225502,52.35206229457796,17.0,5.0,On Time,1846.1900373697315,0.598211563289188,1.0,12974.508084545843,6.5
APP03198,53060.48527570757,618.9867274698385,5560.0794761479465,40678.67912939918,66.0,ON,Full-time,167.0,763.4719534465935,79968.10015844293,74.12980204792217,15.0,1.0,On Time,1778.4058304681362,0.8694928642968671,1.0,11673.306760655669,5.5
APP03200,53507.50070941605,1098.352591441353,4367.397699485992,38159.60152529673,27.0,ON,Unemployed,0.0,882.038986238705,61316.76413493474,60.373783012991076,14.0,8.0,On Time,1110.577503882391,0.7521303959149349,1.0,10701.50014188321,5.5
APP03205,45524.60380413946,1048.770236984472,4427.728418416927,23234.000972201342,40.0,ON,Full-time,138.0,900.0,27250.65447237667,27.273627380310973,6.0,5.0,On Time,222.9672587847618,0.5189521341221449,1.0,12519.266046138351,5.5
APP03206,105323.83636720252,2059.0110737053906,4590.321534778511,5314.445577685972,36.0,ON,Part-time,75.0,860.530291190438,65942.26122100248,16.579880227454964,11.0,6.0,On Time,327.9944378915308,0.2901267899186155,1.0,25000.0,4.5
APP03208,44627.95214184655,686.7389233360559,4697.037870751309,23122.99420731057,25.0,ON,Part-time,119.0,680.8229658248556,66820.16374353948,4.1517716566533736,20.0,3.0,On Time,83.22661857700938,0.3935619622823647,1.0,15000.0,6.5
APP03212,62308.96734289013,1522.5775344187186,5154.879254974701,14622.11016393808,37.0,ON,Unemployed,0.0,641.3556337427925,101371.47160159539,18.66194057472821,17.0,8.0,On Time,567.5365137005164,0.48701382049001546,0.0,0.0,8.5
APP03214,70158.75246310055,947.2006999458102,5953.1587413766365,40476.40519469392,100.0,BC,Full-time,594.0,531.4269025419185,94971.76985166028,14.752140207823528,2.0,0.0,Late>60,420.31105939105197,0.4480974409334056,0.0,0.0,9.5
APP03215,42833.58236391322,684.4762689336696,434.2762957439339,4068.9043904012665,93.0,BC,Part-time,345.0,735.4835091488236,65492.596736257285,25.4468648368413,2.0,4.0,On Time,499.9743770883878,0.3660261987803722,1.0,15000.0,5.5
APP03221,31810.40436974621,282.24081605270135,9188.18217646901,15672.534761958637,31.0,ON,Unemployed,0.0,469.33489171551804,33448.94700015994,35.770917611876975,2.0,1.0,On Time,358.94985820402815,0.4192464971639801,0.0,0.0,9.5
APP03222,66135.04051288716,1071.1859358854758,6239.687944272589,45492.28484186664,87.0,ON,Unemployed,0.0,793.1440866982234,86318.77459603756,12.865144400600393,14.0,8.0,Late <30,333.15104989827,0.5024456946692554,0.0,0.0,5.5
APP03223,47020.29744151475,1049.3348359740144,1005.5547235776186,32179.80697177815,81.0,ON,Full-time,592.0,813.4363282479188,65714.17730587098,23.860239253263998,5.0,7.0,On Time,470.3867978548479,0.634223765872158,1.0,12930.581796416556,4.5
APP03224,57884.12850700324,1396.318592745646,3857.9700273044127,7550.589197847932,90.0,BC,Full-time,354.0,736.8557079379189,59545.83359946682,41.263722422526286,0.0,10.0,On Time,737.1248247199014,0.48924521887524874,1.0,15000.0,5.5
APP03225,53254.26336050331,888.9609927509507,7056.040728604073,46676.07801772509,51.0,BC,Full-time,33.0,754.8248124072786,83428.0318432994,51.35560307451983,13.0,1.0,On Time,1285.3490665898653,0.8054774602381322,1.0,11715.937939310732,5.5
APP03227,61709.23619955032,572.7495229281355,3235.2798069113155,20218.622921859587,65.0,ON,Unemployed,0.0,680.030836251375,121497.16308248046,17.0526391666173,2.0,1.0,On Time,621.5541845439587,0.35019634130055977,1.0,15000.0,5.5
APP03228,37115.93323027312,718.8507981102423,2385.2686074471653,25852.407294793815,55.0,BC,Part-time,239.0,838.3282262398801,65728.43854004268,43.27168344397706,14.0,4.0,On Time,853.2540557314886,0.7590304869189797,1.0,9278.98330756828,5.5
APP03232,61162.19009815564,598.168401446303,4154.132384957169,30807.481431904045,28.0,BC,Unemployed,0.0,524.8997400988989,54817.850199633365,20.71598269610757,14.0,3.0,On Time,340.6816908520265,0.3655345628923054,0.0,0.0,8.5
APP03235,79579.97839657374,1975.5729975132397,6869.4725693856,47515.34321388425,70.0,BC,Full-time,313.0,679.5883342739661,63576.357496220844,7.053415238120596,19.0,5.0,On Time,231.14367538914235,0.5477021294806418,1.0,15000.0,6.5
APP03237,66440.21572145478,1074.375795390662,4077.4275998477274,30688.36067860419,50.0,ON,Unemployed,0.0,731.791406934213,33466.41494028341,32.61146170372286,10.0,10.0,On Time,327.41661275578525,0.6486988139967298,1.0,11236.617530884861,6.5
APP03239,71609.95129311306,721.8993906253663,4779.080013788218,45216.76687347982,29.0,BC,Part-time,352.0,691.3136240091328,184061.34262217843,16.809870715214448,11.0,4.0,On Time,693.0119103104967,0.46441829780830357,1.0,15000.0,6.5
APP03240,66700.81027380125,1081.274825164539,804.5571044067801,19721.192455925233,28.0,ON,Full-time,352.0,763.1428359110837,34486.555350511204,36.46518482383392,8.0,7.0,On Time,377.26758443813094,0.35459060827988115,1.0,25000.0,5.5
APP03245,44454.07503387406,1038.067891566796,3899.937353349129,48732.02087928509,38.0,BC,Unemployed,0.0,682.0647002862738,63706.44193930361,16.697031151951254,16.0,2.0,On Time,428.8921383406177,0.7610031834847943,1.0,11113.518758468515,6.5
APP03248,57221.18167743523,1222.4447685412895,6368.577570809562,28925.730281748427,45.0,ON,Unemployed,0.0,804.9395051929995,49972.85281847543,12.723136600813234,0.0,5.0,On Time,190.74342982253927,0.47834596349465375,1.0,14305.295419358807,4.5
APP03249,14547.774283992974,169.3782584860453,77.84050198397009,44156.83857565952,19.0,ON,Part-time,487.0,738.3748001425265,28029.518593068355,37.01633255645451,20.0,4.0,On Time,311.2649944915029,1.489174941819469,1.0,3636.9435709982436,6.5
APP03258,34303.44449576134,335.231285813316,3594.846135885136,3292.0801252919364,94.0,ON,Part-time,64.0,620.2742812744178,21808.96078787846,34.00902284739839,18.0,2.0,On Time,222.51043371389224,0.22965768001534181,0.0,0.0,7.5
APP03260,89184.647841156,961.9146887178355,8930.90215902084,49511.420082633405,95.0,ON,Full-time,121.0,697.6078901643841,99977.865249891,70.61887293976419,16.0,5.0,On Time,2118.097248861275,0.8103034146713854,1.0,14874.102425745377,6.5
APP03268,37439.50590550604,1531.200837260113,2693.855233334257,23825.92806713864,54.0,BC,Part-time,371.0,684.2880759493548,100001.19793820646,25.240180353289475,14.0,8.0,On Time,757.2144814515992,0.5831228082414271,1.0,15000.0,6.5
APP03269,25933.0000584152,640.6340393625125,916.751242949252,41781.57218336616,74.0,ON,Unemployed,0.0,713.7655527965856,32602.327470831307,31.888340897296665,17.0,5.0,On Time,214.67524007763114,0.9575656414327106,1.0,6483.2500146038,6.5
APP03270,45954.394859819244,497.1058435353935,974.2502463665992,35336.6662221273,76.0,ON,Unemployed,0.0,692.1999983447934,37831.95311567934,34.24020281225454,11.0,0.0,On Time,549.2988008649808,0.5500682937916886,1.0,11488.598714954811,6.5
APP03271,103513.53535706946,2031.403611515445,2570.540276636556,32160.665143545142,78.0,ON,Part-time,592.0,759.1670366133551,183486.6315032177,12.842577298543567,12.0,1.0,On Time,706.9323744988358,0.4292952716817119,1.0,25000.0,5.5
APP03274,203970.7481965974,4695.71195167018,804.656213657523,12281.111353579181,53.0,ON,Full-time,378.0,811.4950435500875,276643.2985479531,42.02346713776351,7.0,7.0,On Time,3487.6531696237216,0.5031191111967851,1.0,15000.0,6.5
APP03275,56070.13464781412,1027.202699904361,4257.437476264832,41683.259622122634,48.0,BC,Part-time,126.0,796.4826186471943,74360.9583054772,18.391818529647328,15.0,8.0,On Time,410.2899752535023,0.5752774764759013,1.0,14017.53366195353,5.5
APP03276,69760.82849634715,1167.4370513323654,1564.888103803026,35982.503379252594,83.0,BC,Part-time,3.0,778.420076367314,116367.95603150326,21.568415715424088,15.0,0.0,On Time,752.9617354924962,0.5160272237924216,0.0,0.0,8.5
APP03279,45734.35044994153,497.69281110026145,830.2624702366801,48796.19213898792,51.0,ON,Full-time,4.0,574.4262907469108,38697.69085252855,18.87808654594601,10.0,10.0,Last 30-60,219.16150711268915,0.572193126854052,0.0,0.0,8.5
APP03281,85345.31296629792,930.5659842863256,8596.279777712884,49120.51677830137,82.0,ON,Unemployed,0.0,746.7200148735736,169100.84440280258,16.14515680658399,12.0,5.0,Late>60,819.0478947027025,0.45320300838700667,0.0,0.0,8.5
APP03283,55290.9544617318,1318.398048749709,8732.876321859534,3346.3981680868787,34.0,ON,Unemployed,0.0,716.708566508274,72547.77005850304,19.515918989127897,8.0,2.0,On Time,594.8465204835952,0.43702696773004995,1.0,13822.73861543295,6.5
APP03289,84026.68854684928,1090.5317908944664,268.6167925188754,8062.454769836809,71.0,ON,Unemployed,0.0,492.57400376978404,94468.54662696485,10.036666182154116,0.0,10.0,On Time,284.4447801624322,0.23090523862553847,0.0,0.0,8.5
APP03291,39467.68201048736,550.5433922246391,3201.212318693616,18565.00919886898,41.0,ON,Unemployed,0.0,661.1105583411326,31510.128500598566,38.909525457193425,7.0,10.0,Late <30,367.81324411604277,0.44856150769069203,0.0,0.0,6.5
APP03295,24781.72046080999,398.7940858145246,2197.0120127012037,21698.4844158635,45.0,ON,Part-time,320.0,666.0170701827598,13350.455117819542,26.7322255705708,5.0,0.0,On Time,107.0662133038,0.5601619952530539,1.0,6195.430115202497,5.5
APP03300,78260.09306507981,1663.7457209364477,1740.4765113418719,29881.5299584792,72.0,ON,Full-time,433.0,721.8268471692264,85196.42659686084,20.976898625018194,17.0,1.0,On Time,536.147041180846,0.47477663870859016,1.0,15000.0,6.5
APP03301,78589.07514432301,1877.0569670093835,8638.3509277448,30353.35166893911,100.0,BC,Unemployed,0.0,832.1984397491241,49124.191554186385,43.43802870444418,15.0,3.0,Last 30-60,805.0813757551201,0.5234032730824183,0.0,0.0,5.5
APP03302,68738.24036547756,760.6492329263751,6086.207354414901,30861.98732817295,66.0,ON,Full-time,540.0,744.0921440908149,117675.82737617462,38.43604457778284,16.0,0.0,On Time,1356.8980040274378,0.5313037122773064,1.0,15000.0,6.5
APP03304,36999.98192486365,310.71781687508303,7349.451798400742,23665.93017835399,82.0,ON,Part-time,546.0,855.9338694077444,49300.155007949,49.912177098976734,4.0,5.0,On Time,797.4271254643065,0.5704540546403452,1.0,9249.995481215912,4.5
APP03307,73356.24561578191,1191.479123207181,5436.719635937073,20771.58710471838,73.0,ON,Full-time,281.0,719.722210365356,138861.3449644344,39.9108508053331,9.0,10.0,On Time,1662.62232645103,0.568826667768013,1.0,15000.0,6.5
APP03309,38900.419424381216,534.5867982274445,4998.584807366384,25444.000372657883,61.0,BC,Full-time,547.0,823.4184721660923,49730.694642257906,32.90342320913881,5.0,6.0,Late>60,490.89302768959914,0.5518089101041309,0.0,0.0,6.5
APP03313,70315.04822872647,1002.6535774784489,3799.814948324146,30281.787640937586,37.0,BC,Full-time,85.0,752.5443660242371,65318.37083106596,25.717653221460523,13.0,3.0,On Time,503.95056300723496,0.41215492226208816,1.0,19336.63826289978,5.5
APP03316,35545.46682325392,725.8881138241013,3458.6697191759918,34453.1899689193,48.0,ON,Unemployed,0.0,717.8970566306825,31270.59316951358,27.495927309160965,0.0,6.0,Last 30-60,257.94418701098726,0.6810752020562674,0.0,0.0,5.5
APP03317,56874.6849059259,977.0485366576409,7751.081224282313,37336.57145270935,32.0,BC,Full-time,154.0,661.998505052142,35290.47740511592,34.555714004041995,1.0,6.0,On Time,568.3284716114756,0.5623888708150383,1.0,15000.0,5.5
APP03319,105761.0842136548,1883.9232526857863,4155.1174694564415,25588.87069745386,28.0,BC,Full-time,474.0,881.0361659520916,80498.68679101401,14.829065459523003,15.0,1.0,On Time,358.1160887488759,0.34149106750208924,1.0,25000.0,5.5
APP03323,43726.77978187365,551.0343016939379,1435.2198097564594,32098.64348246853,92.0,ON,Unemployed,0.0,755.3106005835795,56202.04900572124,42.7377403386101,6.0,3.0,On Time,632.1714951643137,0.5889750250180477,1.0,10931.694945468413,5.5
APP03324,41383.39803764363,860.814402278367,2708.383037242993,31468.80921495858,67.0,ON,Part-time,121.0,736.1403988365543,47720.72213825435,53.46648197185958,15.0,1.0,On Time,765.437738966729,0.7993355478770632,1.0,7717.359022564072,6.5
APP03325,52952.593840319336,637.1755287841487,7577.000684293641,6547.609456801601,99.0,ON,Full-time,16.0,692.8006942560602,101941.74318188125,37.426642828252824,12.0,8.0,On Time,1144.6011634073243,0.46217653663345415,1.0,14561.963306087819,6.5
APP03331,63345.16334840185,1510.1000418174601,8524.072434191658,13662.60756080218,82.0,BC,Unemployed,0.0,786.8282621440746,98743.99514336527,3.5992672026691785,9.0,1.0,Late>60,106.62180695401177,0.38391567124690357,0.0,0.0,7.5
APP03332,69224.6937240854,1077.1818432751327,2502.0736958776224,44667.740598166296,86.0,ON,Full-time,373.0,740.9638580937335,52192.205762876605,50.74380902605663,8.0,9.0,On Time,794.5293965640188,0.5567510583293503,1.0,15000.0,6.5
APP03334,86685.57755387452,2118.7573472702265,3539.94729104128,14694.683701307826,25.0,ON,Unemployed,0.0,454.9474601489036,168972.60777404628,41.32247193620979,11.0,3.0,Late <30,2094.709752819363,0.6443020039733188,0.0,0.0,10.5
APP03338,36900.01351360328,777.0653870582986,2800.506081162788,16964.85336284456,37.0,BC,Part-time,28.0,682.2566607041559,30374.71881299598,36.25753114392353,12.0,9.0,On Time,330.3936940050365,0.5256598666619287,1.0,9225.00337840082,6.5
APP03339,77644.0944538302,1766.1226860503423,2720.924956973285,33393.7180753436,55.0,BC,Unemployed,0.0,982.8708999017856,53800.276972913016,19.60371015399639,1.0,5.0,On Time,316.4055107945139,0.4766888857370936,1.0,19411.02361345755,4.5
APP03340,43818.72440083715,1011.1661900078262,8015.654227932406,29704.54730451463,22.0,ON,Part-time,315.0,704.5694884066,79711.27502530729,19.402149018809677,19.0,10.0,On Time,463.97101095610026,0.6480171166427177,1.0,10954.681100209287,6.5
APP03341,66020.25236347888,1065.9654133180338,719.3223759839118,16229.139661210396,60.0,ON,Unemployed,0.0,617.6316277034064,109616.16190425467,22.79168933961547,3.0,0.0,On Time,749.5012526168292,0.41847901636524826,0.0,0.0,7.5
APP03342,48180.43652429828,814.3753288154121,2649.1954730452017,44270.440914943465,21.0,ON,Part-time,41.0,579.6415431019271,89855.61014777287,26.038745351363428,2.0,8.0,Last 30-60,701.9182053087735,0.7084386029100428,0.0,0.0,7.5
APP03343,82845.9741342224,2967.35527942948,1137.2059524087508,29174.018199830163,45.0,ON,Unemployed,0.0,750.0689738448809,47709.17793637523,40.14909096906051,20.0,2.0,On Time,574.644037507987,0.4705641741926398,1.0,23178.721569397112,5.5
APP03344,64474.69755956289,1110.1181985027338,7307.443991156808,4638.371683167465,19.0,BC,Unemployed,0.0,817.2065803017642,54176.89006137971,31.825882869400342,3.0,7.0,On Time,517.268207196555,0.32878712854369335,1.0,24178.011584836084,4.5
APP03346,68803.0500218899,1581.0981536253,4880.625033088686,37647.351351571546,94.0,ON,Unemployed,0.0,900.0,38754.995253126304,30.65465596749138,7.0,5.0,On Time,356.40631395190445,0.5349050672286068,1.0,17200.762505472474,5.5
APP03348,75287.48794297918,1753.4812953219507,8686.959892712175,39144.45330379807,72.0,ON,Part-time,427.0,756.7595015946721,90819.25114611664,40.89485019515403,12.0,5.0,Late <30,1114.2119011369532,0.6442547476628532,0.0,0.0,5.5
APP03352,56285.32175400058,994.9444035713707,8525.105849326399,20102.26848299253,36.0,BC,Part-time,71.0,439.99436516307765,54182.53861751656,23.358731055286174,12.0,6.0,On Time,379.69060423776796,0.4216452177587517,1.0,14071.330438500145,5.5
APP03356,91981.74467141842,2128.73911702846,273.0521083498161,45382.61886168741,85.0,ON,Full-time,339.0,768.5861857162998,106666.6335686546,16.626316307377024,20.0,6.0,On Time,532.0419567466594,0.5247466858552313,1.0,25000.0,5.5
APP03357,72003.06240465185,1552.6003486580871,7041.197526419456,43127.335280610816,83.0,ON,Full-time,377.0,861.6687426239704,108753.59165957088,26.35307318546033,3.0,3.0,Last 30-60,956.2275350755136,0.6337477015821344,0.0,0.0,4.5
APP03359,65614.49049453,1563.8656406450314,4758.770409858929,20435.872636941225,73.0,ON,Part-time,361.0,581.519577768061,63236.31019010807,45.56683531983946,17.0,3.0,Last 30-60,864.4435598000821,0.469132302989205,0.0,0.0,8.5
APP03361,79310.54161138552,693.6039855275719,9591.286214115187,39416.7134529687,69.0,BC,Unemployed,0.0,634.0817663729251,56565.34234434411,36.65490836324772,11.0,9.0,On Time,622.0192320503007,0.3779761787643593,0.0,0.0,8.5
APP03364,37357.71391925478,639.7887645260573,9830.761762187241,12791.627056799272,67.0,ON,Full-time,379.0,704.0784218531463,29568.17092678807,44.63992890175385,12.0,4.0,Last 30-60,395.9763143780174,0.5086043779744508,0.0,0.0,6.5
APP03366,71160.65344690278,1769.2256239487244,5077.485369125469,3128.1190693335748,86.0,ON,Unemployed,0.0,715.8967791961823,118193.772929366,30.353131556873564,13.0,3.0,On Time,1076.2653416784863,0.4956673771806378,1.0,15000.0,6.5
APP03372,62994.20968861272,1755.4500765976913,760.6883153930852,2202.53981090859,50.0,ON,Full-time,323.0,648.8774571094816,106644.04326603972,15.734441504915686,5.0,3.0,On Time,503.39533818515986,0.4075694995682476,0.0,0.0,7.5
APP03377,60071.11593582923,547.7951807890306,5779.780880054597,35302.65337509453,30.0,ON,Full-time,300.0,720.9128733569976,73653.16002010067,22.185596915987773,2.0,1.0,On Time,412.4576770757311,0.3594890774543978,1.0,15000.0,5.5
APP03379,47668.21504608605,1151.946918432195,7466.858717043843,43136.94757413794,82.0,BC,Full-time,493.0,618.1875139204587,64305.225112310036,25.581849141082884,2.0,2.0,On Time,493.513970341947,0.7400073981766538,0.0,0.0,7.5
APP03384,83039.34945980573,1001.434907464703,9428.764787437693,7080.315614835781,100.0,BC,Unemployed,0.0,620.3783545199426,109230.44471629243,47.428145431038864,8.0,6.0,On Time,1554.1792252504104,0.4000065442468358,0.0,0.0,8.5
APP03387,70509.07802774379,1603.3125537816795,2594.183522617417,33892.00101703993,93.0,BC,Unemployed,0.0,649.333783313773,53200.2105542903,6.469655627779571,18.0,4.0,On Time,103.2561124834867,0.4634856287364518,0.0,0.0,8.5
APP03390,81478.13975444018,1205.537028863031,1802.1258788964567,29094.490005431067,28.0,BC,Full-time,63.0,900.0,136660.72995710903,24.9065929567987,18.0,10.0,Late>60,905.2513145000914,0.45649019832315424,0.0,0.0,7.5
APP03391,31200.170327470958,267.10219282702633,1703.0400698707926,23933.543534023866,44.0,BC,Full-time,32.0,661.3605406577664,57447.99320546747,45.64909109758724,13.0,7.0,On Time,786.7346025629871,0.68147439561277,1.0,8580.046840054514,6.5
APP03393,84202.50929617448,1245.9482172526914,87.10791569376708,39752.69927005294,67.0,BC,Full-time,30.0,672.4626989610571,113537.14099829238,14.835660168770811,19.0,7.0,On Time,396.92754992644046,0.39265880437706363,1.0,15000.0,6.5
APP03396,29226.792562531373,286.18485080870147,2409.6813521547933,8270.514656194771,31.0,BC,Part-time,345.0,699.4185834586639,33576.99874666866,30.867395821584427,12.0,8.0,On Time,310.9303532442797,0.34703663438830024,1.0,10960.047210949266,6.5
APP03397,50190.83938916501,747.6477719897681,7633.068914640258,16721.269195290843,26.0,BC,Part-time,181.0,900.0,37345.43078162094,30.119538775202813,5.0,5.0,On Time,337.4481451511054,0.37936819044523956,1.0,18821.56477093688,4.5
APP03398,70982.95443022263,1085.720096280183,5633.30033629729,31682.66937231137,26.0,BC,Part-time,285.0,702.0365000322911,73857.42363669287,20.296145139800966,17.0,8.0,On Time,449.7062969346255,0.4202541008902922,1.0,15000.0,6.5
APP03399,70858.035104991,1207.026784592271,6143.687879476499,28074.022157574782,58.0,BC,Full-time,1.0,730.1081455398765,41900.389591089865,72.62010530667332,13.0,6.0,On Time,912.8432113486754,0.4879032223769639,1.0,14171.607020998199,6.5
APP03400,45028.51668199109,467.1948992274502,8117.045752673754,27240.89608214533,41.0,BC,Unemployed,0.0,767.0360215080625,60012.180503919284,32.57301294103675,8.0,4.0,On Time,572.6317918169806,0.6110144959146985,1.0,11257.129170497772,5.5
APP03401,42457.73532295678,949.4049886313161,7928.5863534578375,43441.53154875212,94.0,BC,Full-time,130.0,761.3860196682693,73258.07756982761,22.698851528937695,9.0,2.0,Late>60,932.8675430695612,0.9003358621742709,0.0,0.0,7.5
APP03402,59863.030923622544,825.7204790895796,2824.3779846701545,2884.7466655398925,42.0,BC,Unemployed,0.0,752.8324437604509,74132.59483272678,62.63759492136592,4.0,0.0,Last 30-60,1393.0462336806252,0.47447623508564646,0.0,0.0,4.5
APP03405,62339.988441224596,1308.8551253036171,4375.216215476871,44078.39719179462,77.0,ON,Full-time,290.0,771.6898382321707,102959.71154488328,44.34644289634605,13.0,1.0,On Time,1369.7690905948282,0.7701591671787655,1.0,17143.496821336765,5.5
APP03406,61683.95108999274,730.0471607714588,2199.222274265,35179.282313255906,84.0,ON,Unemployed,0.0,746.1304190424466,65789.99618703224,55.33218183056092,9.0,1.0,On Time,1092.0912094958335,0.5597923198143127,1.0,12336.790217998549,6.5
APP03409,53950.141844692094,529.0998799091557,5154.677225220307,33541.692189796595,66.0,ON,Unemployed,0.0,551.9512270964427,27705.416736458934,30.071836626596,1.0,10.0,Last 30-60,249.94582973116545,0.39709919142906563,0.0,0.0,7.5
APP03411,91001.10345274745,2173.6729727070033,196.58139410114072,5905.416410255643,100.0,BC,Unemployed,0.0,712.8774363037015,104420.68930117098,21.404840975759885,7.0,5.0,On Time,670.5324747212389,0.3984173147489049,1.0,15000.0,6.5
APP03414,53274.25533057581,907.2923003552293,4623.831801032281,29704.820203696876,90.0,ON,Full-time,364.0,861.618123418827,67006.10985390043,43.000129477513376,5.0,10.0,On Time,864.381419850661,0.5997985277789933,1.0,14650.420215908349,4.5
APP03415,97193.89238053733,1574.4345385284228,4676.645568245454,44156.43995826881,19.0,ON,Unemployed,0.0,838.3658473252917,162348.5593535531,44.3640539818704,13.0,1.0,On Time,2160.732075311976,0.6247133051666953,1.0,24298.473095134334,5.5
APP03417,108098.12978831038,2621.665506081138,1551.6918131990988,10765.416786220885,68.0,BC,Full-time,467.0,656.8418108853468,96613.10681496127,29.684365440715517,0.0,7.0,On Time,860.3696307174579,0.4223937247946753,0.0,0.0,7.5
APP03418,49496.791932968794,929.7258968631929,9231.423462580062,20515.92731723889,73.0,ON,Unemployed,0.0,739.6164565202502,71988.7696748145,49.07321798734519,9.0,5.0,On Time,1059.816176067887,0.6315609050322544,1.0,12374.197983242198,6.5
APP03419,52902.85509040694,517.1373622974739,2651.432402261494,64535.48897557536,35.0,ON,Full-time,135.0,744.6535290673714,89201.76179400775,15.662070474549417,11.0,3.0,On Time,462.20696301505984,0.5202189358021865,1.0,14548.28514986191,6.5
APP03421,86416.7336979059,1277.5265583119929,1060.6971379768804,1923.0361261779153,21.0,BC,Part-time,273.0,727.4807206824438,175163.82249407665,35.846586033324066,11.0,1.0,On Time,1349.6738672031643,0.37282939001415505,1.0,15000.0,6.5
APP03429,53193.98402209968,581.0458675229576,4192.555941874031,42682.20097838652,46.0,ON,Unemployed,0.0,641.9719331096039,48082.53034747013,23.395852070887205,6.0,0.0,On Time,337.4795301610068,0.4960692004844711,0.0,0.0,8.5
APP03438,21888.066992312364,344.9431302761589,6288.537171489857,26072.59182050759,62.0,BC,Part-time,383.0,685.2552993063031,22742.29011972778,20.393288757974904,10.0,7.0,On Time,139.13702682877445,0.6942182215532706,1.0,5472.016748078091,6.5
APP03439,63317.718550254955,1116.6714905239078,5508.860115852544,19774.00926766873,23.0,BC,Part-time,191.0,759.3936816983366,46789.33350602811,44.90181701373985,4.0,0.0,On Time,630.2778273847563,0.44350990203439083,1.0,15829.429637563739,4.5
APP03442,56604.448185613306,1134.3169305937363,981.0930510663418,16138.232226993629,21.0,BC,Unemployed,0.0,809.3450536221549,74180.48486433845,33.390137384490075,9.0,8.0,On Time,743.0689742605042,0.5006390022042672,1.0,14151.112046403327,5.5
APP03443,62094.59974724331,570.8349370262046,918.164025922712,30509.121507439133,44.0,BC,Part-time,116.0,724.3797634608001,64667.65967085876,23.372982412645012,1.0,4.0,On Time,453.4428216461685,0.4251766457476316,1.0,15000.0,5.5
APP03449,31556.549163515556,690.2427969896689,1181.8868971660922,14196.308568933793,47.0,ON,Full-time,320.0,900.0,61772.402081713735,51.69806196210913,4.0,9.0,On Time,958.0540411106267,0.8390418111000882,1.0,6942.440815973423,4.5
APP03454,90348.6222969476,946.6020873919437,7461.667028786639,7212.46294306888,95.0,BC,Full-time,532.0,746.1259746072486,133471.53273841817,29.645777861553956,16.0,0.0,On Time,1187.0602231212813,0.3121291024557908,1.0,15000.0,6.5
APP03455,43025.15678372411,564.5782364017684,2731.255960194172,28865.685088135517,19.0,ON,Full-time,261.0,624.9645503588712,61156.58906634689,26.92082694134766,19.0,3.0,On Time,493.9157851734717,0.4938265386228327,0.0,0.0,8.5
APP03458,35835.32449598984,326.6401167115279,8712.461305464447,1363.7914274480013,87.0,BC,Full-time,271.0,585.9131012355671,57641.91471578701,44.68027310744805,6.0,6.0,On Time,772.6369475812778,0.3818101238884015,0.0,0.0,8.5
APP03459,26803.726569873204,363.4596496538184,9038.581823559409,45523.25256727313,65.0,BC,Full-time,505.0,661.308264729952,26631.951347441096,33.8386446423867,19.0,4.0,Late>60,291.34732330113917,0.8951802859770577,0.0,0.0,8.5
