applicant_id,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt
APP01793,736.4348979026742,67488.35778444883,47.80527005509273,15,6,On Time,967.8897508380887
APP01794,668.6776087133803,41654.26315019643,18.509436903554786,9,4,On Time,231.2990866627884
APP01795,824.4843294962761,145395.78850925885,39.42478712883604,15,9,Late>60,1719.6594034220384
APP01796,816.7779360611285,164697.71082062888,35.00522016150155,20,6,On Time,1729.583888211429
APP01797,540.9036469225698,115273.52451948465,18.73214141523702,15,2,On Time,647.7959888195335
APP01798,746.5559526006062,42616.503788398724,15.541735128411185,20,5,On Time,198.70032419346742
APP01799,758.8237256619486,68335.37580990743,46.30212439230555,7,9,On Time,949.2219213435844
APP01800,650.8812117392115,20324.340418487835,24.436691833829453,15,1,On Time,148.99789305972945
APP01801,577.5745574643686,91814.11383203362,23.02991102581916,19,3,On Time,634.3412617398499
APP01802,705.6639174701585,174879.9012810916,35.85231427700097,0,10,Late <30,1880.95475443818
APP01803,654.6142872147879,45112.16936119269,12.462337816937243,3,9,On Time,168.66092827022078
APP01804,541.5514343483378,78326.84535543685,44.232284402876665,13,5,On Time,1039.3725900425466
APP01805,700.4584423268254,113207.99584285628,28.074486262007547,3,2,Last 30-60,953.4768972119028
APP01806,625.3995606615885,77519.86446118575,27.245595005581478,10,8,Last 30-60,633.6224495991107
APP01807,665.7491733409666,60423.3199546518,59.59773963940817,13,3,On Time,1080.3279872417982
APP01808,707.0364541816319,61127.942382823705,20.703712725445904,5,8,Late>60,379.6726075774773
APP01809,692.8316971869999,189821.3943099269,18.87010855232066,11,4,On Time,1074.585094854355
APP01810,800.1322005968918,101969.1505489519,19.758458950353162,11,9,Late>60,604.4259825971544
APP01811,686.5040210839069,40472.387919388304,15.501637787885853,3,10,On Time,188.21648938114936
APP01812,549.0111496000395,16667.350339098863,17.187826037963443,12,7,On Time,85.94265544266668
APP01813,535.8390917518421,60459.63479206361,44.54682374515676,15,5,On Time,807.9854084335815
APP01814,900.0,111658.20869956598,30.878108510427037,19,2,Late>60,1034.338285291532
APP01815,628.9251750532289,62527.525702425344,43.83028646257445,11,6,On Time,822.1798089999868
APP01816,789.780284470323,124942.65349569029,50.63650626910935,16,4,On Time,1897.9978371041036
APP01817,832.7354273667826,72001.7047166191,23.17750288178298,1,6,On Time,500.64591556881794
APP01818,630.5582761703567,39910.62981463157,37.89014430807494,4,9,Late <30,453.66585693076445
APP01819,858.7515007422836,123970.35352140715,5.836643827600611,18,1,On Time,217.071239605856
APP01820,695.8071182134235,70685.3628096405,19.919482026035,17,5,On Time,422.40474419711904
APP01821,697.486236190656,36430.458231403405,21.027645614458134,13,4,On Time,229.81402957868102
APP01822,751.2505519052229,67561.25835235033,35.06711175654321,6,1,On Time,710.7534591163671
APP01823,807.7565496429178,85634.05062884529,13.597886975547313,5,0,On Time,349.3326425128003
APP01824,787.0658802593574,74772.45488094228,45.46827541466881,3,6,On Time,1019.9323715872742
APP01825,696.0370815158456,57783.7927309803,53.724881751027674,9,10,On Time,931.3282294793427
APP01826,666.9681380968042,102119.38497376126,24.686615179118228,18,1,Last 30-60,756.2945877526416
APP01827,684.794259987161,26863.01890134425,48.017621265241566,5,10,Late>60,386.96948029373215
APP01828,785.9196272056155,59264.66851039191,58.85911423757133,9,9,On Time,1046.479768231486
APP01829,676.3718510146099,65668.85568372851,37.39830896566946,16,6,On Time,736.7712462846113
APP01830,531.7865206408354,51006.98050338601,55.86523364946828,6,8,On Time,854.8550650726598
APP01831,785.6817870086767,56500.64419221866,20.911839423913666,10,4,On Time,354.45971960860703
APP01832,726.9392780027121,66515.93610713402,59.28852383259853,13,7,Last 30-60,1183.089498940625
APP01833,540.8715820531096,51191.862184398444,27.692827480483416,3,1,On Time,425.2942223631687
APP01834,792.7030839868332,22781.81591075991,51.95771244681908,6,4,On Time,355.1073120322893
APP01835,689.0099739097361,33759.671924051814,52.4694319764797,5,7,On Time,531.4052428701924
APP01836,900.0,70013.12410475108,40.81645659587827,15,2,On Time,857.3062923490234
APP01837,704.9825225161372,51473.57735287091,24.80695607789267,0,7,On Time,383.07083176940387
APP01838,849.6460137900815,54243.64188379683,25.84716297292371,19,7,On Time,420.6132756046221
APP01839,752.3871063362187,32060.868600130336,12.658540823787002,10,1,Late>60,121.75314420624619
APP01840,781.01540105025,57210.25351205098,72.55936603968794,10,4,On Time,1245.3419177412748
APP01841,757.1657709819202,104547.24293715709,23.03374920732903,17,6,Late>60,722.4344922396533
APP01842,713.736002567767,113632.74664499574,21.458195614071105,10,7,On Time,731.5061117017501
APP01843,679.1968990637777,16502.90017400139,19.80385817959882,19,5,On Time,98.04632837940005
APP01844,629.2682101776561,34973.388189955855,17.996122159119214,15,3,Late>60,188.81560985542282
APP01845,635.3040958139608,55819.351116125516,30.867613612710343,15,6,On Time,516.9030487094323
APP01846,841.506923346192,72318.54886692698,41.41506040601215,15,7,Last 30-60,898.5231209396767
APP01847,766.2044958598872,106139.71713569501,59.94754175453127,4,4,On Time,1908.8445374418645
APP01848,737.3090161122956,96951.27713138748,26.722388662277325,19,4,On Time,777.2309126427288
APP01849,732.7223524463406,50422.035871304106,26.986728795429016,6,1,Late>60,408.2177422116832
APP01850,707.4109860516486,39801.250662781444,36.428511065563,9,10,On Time,434.9700900577142
APP01851,736.8400923885819,87729.95740036534,17.077129884339833,0,2,On Time,449.4527631820918
APP01852,757.4491227725342,86907.9193632215,22.05892346055426,12,2,On Time,575.1285424047974
APP01853,601.7690828045145,22881.880269274963,9.429231917043298,8,4,Last 30-60,64.72756672710322
APP01854,631.0566123861161,79483.78488543649,3.5453701702563514,4,3,On Time,84.53983198556975
APP01855,609.1822483657133,36242.900910787146,25.858202095915455,7,6,On Time,281.1528768880117
APP01856,655.0234108261677,102555.98336679523,11.536609445406624,20,1,Late <30,354.9444979177004
APP01857,832.9264811573561,46276.103859266135,49.011218464769456,5,3,On Time,680.4144707834561
APP01858,514.0993495454163,73087.42828391628,64.38560937267704,14,3,Last 30-60,1411.7335822625341
APP01859,559.7506771477468,204648.53656797172,58.62657765798567,10,10,On Time,3599.352996508594
APP01860,645.5859428254611,66647.81639526684,63.3406877433264,8,2,On Time,1266.455558120144
APP01861,748.8173733898203,56524.07229334402,32.289453661772086,17,7,On Time,547.5394239271762
APP01862,684.5762710747681,178619.3634015864,32.761746055053756,5,5,On Time,1755.5646672834407
APP01863,625.9289187057998,81618.48639679168,44.402614990311115,6,10,On Time,1087.2222682706056
APP01864,821.9161526121563,38369.29413978051,27.602930395854546,7,8,Late>60,317.73148664352937
APP01865,654.6971482202031,69569.34045275183,55.10119969438772,7,2,On Time,1150.0062362681772
APP01866,714.9105316393635,133497.27047756466,25.184681677634245,9,4,On Time,1008.6258785431517
APP01867,733.3322297608602,82857.91600592561,16.084327568674933,12,9,Late <30,399.81415880911834
APP01868,572.998699760026,61297.251453549805,28.16682217169795,10,0,On Time,517.9646343917974
APP01869,684.8657788037883,206555.75873404252,30.866838687460717,1,5,On Time,1912.7169854429237
APP01870,477.59230974387265,85745.60097471846,11.876808946236041,19,4,On Time,305.51523622707657
APP01871,591.3738921904138,42177.017705237784,10.729144586197162,13,1,Late>60,135.75699635222813
APP01872,642.1747180341301,73386.88374733439,26.948674902368413,0,10,Late>60,593.3037816614456
APP01873,787.9868851994406,27163.082079154825,55.38841805899486,5,2,Late <30,451.35604379130564
APP01874,720.5519461737723,128004.92612312679,26.045584638989155,7,9,On Time,1000.1889412642358
APP01875,589.3496394979077,37317.223425493954,29.160773916913524,19,1,On Time,326.45973465533353
APP01876,761.8996025061941,116043.51228390119,21.08185362981847,14,8,Late <30,733.923702197774
APP01877,736.3112054106166,129580.58362814115,62.204092311877865,16,6,On Time,2418.1327757495706
APP01878,814.525966806204,77878.01649007868,23.867968152695212,8,8,On Time,557.6370052140811
APP01879,744.6225130299564,153586.996164138,48.06499382411237,8,5,Late>60,2214.647406627979
APP01880,630.0932026261668,48851.86878670901,29.736129397539123,0,1,On Time,435.7996474659545
APP01881,576.4516673974991,53837.88912452447,28.2276441525384,15,2,On Time,455.9150328392681
APP01882,418.5748668415042,41528.34836587956,45.69697405950848,16,8,Late <30,569.3159574029488
APP01883,678.6015436600889,67501.48841160625,17.225307527694536,11,7,On Time,348.8201689401079
APP01884,673.9573045210446,93137.14908055637,20.712062381549714,17,3,Late>60,578.7187325388537
APP01885,707.8328693079457,93002.52711489185,24.09300209834254,14,4,On Time,672.2130242790746
APP01886,650.4906712816424,27881.020858877415,31.203958267234466,10,7,On Time,260.99946339849134
APP01887,780.3907301513726,61877.500601188636,16.57754054107656,20,1,On Time,307.73303243900807
APP01888,893.3184850731511,20008.825209878953,11.122629856406148,8,10,On Time,66.76522700130349
APP01889,683.5277678738629,36439.442118265295,12.75602952792672,5,5,Late <30,139.44677989253063
APP01890,758.3897313567037,139391.93585039946,33.41649239955682,11,1,On Time,1397.3968694713158
APP01891,591.9245542681394,188218.34780752411,46.53665951975541,8,1,Last 30-60,2627.715950186895
APP01892,653.6945099769293,59529.77005703506,31.70576839433664,19,5,On Time,566.2311305989409
APP01893,755.1013918814523,36288.360472117456,36.05686506340942,17,4,On Time,392.5333550746497
APP01894,622.0199495637631,118648.87855743308,28.691673934394235,6,5,On Time,1021.2704808754229
APP01895,756.3340021415645,102676.45750552506,21.52001928734429,5,7,On Time,662.8798037625257
APP01896,631.2413128672849,25825.357208625188,14.505198760698782,0,3,Late <30,112.38058181314602
APP01897,516.6632737753814,40974.89448033942,16.584042853168203,4,5,On Time,203.8588217897982
APP01898,753.4923429665938,43190.5256612664,20.939805554421696,20,2,On Time,271.3203627420537
APP01899,543.0949175022388,156615.20370504446,29.748773733995225,3,2,On Time,1397.7330774974814
APP01900,554.7792084874243,54902.974766961626,19.01120454074063,12,6,Last 30-60,313.1315049569487
APP01901,719.3990250298845,110485.41620203393,10.641861945783706,3,5,Last 30-60,352.73116387334983
APP01902,700.3217788311113,88659.2903782243,34.01371184304463,20,6,Late <30,904.6894665401221
APP01903,639.0885708927827,61196.886279683764,34.79181984642853,2,10,On Time,638.7453127815394
APP01904,471.8951057159005,126251.58822624729,30.784883962923075,9,3,On Time,1165.9921481039303
APP01905,895.5870729667338,188443.55816327035,24.898600398833207,3,3,On Time,1407.5942557324654
APP01906,770.687858594099,70209.63252309937,60.35038160878994,4,0,Late <30,1271.1534346145868
APP01907,764.145093238892,100919.64173780885,22.01730635947158,13,9,On Time,666.5936009488356
APP01908,541.7056746434328,73166.82026797869,14.419676738836513,17,7,On Time,316.5125688818412
APP01909,737.8282178825821,74813.34973315377,26.187009605021096,13,0,On Time,587.7413724137699
APP01910,683.9042581978529,52199.436338795975,61.544833620663795,10,2,On Time,963.781687369089
APP01911,781.7802739501924,30653.10495016554,45.40324521357499,8,4,Late <30,417.52513218294456
APP01912,513.9263346572317,49396.18997143382,28.700292286997254,12,9,On Time,425.305527013258
APP01913,763.6505058865686,24494.5183296554,42.969117244667025,5,5,On Time,315.75234898758254
APP01914,595.1747383858542,59933.75055973574,9.61731392240632,19,3,On Time,172.9205081040522
APP01915,627.8514198819016,79756.17799242827,49.32938406156422,0,0,On Time,1180.296940641291
APP01916,647.100911582079,64966.929662091454,14.571228124282573,10,6,On Time,283.9943857921664
APP01917,682.5872722826377,45531.15489467957,21.669082425771798,2,9,On Time,295.9855045060184
APP01918,703.5841743561605,65593.20479313699,35.76948197690291,3,2,Last 30-60,703.8704869966245
APP01919,643.2462357408314,82367.93617538395,50.525445044848304,10,7,Late>60,1248.5029898060802
APP01920,640.1919765298418,131477.68610072797,13.472790426609471,15,9,On Time,531.4113931831959
APP01921,587.0967625720231,83801.1267029842,21.608390171666972,19,4,Late <30,543.2422327870147
APP01922,672.8281078327483,29243.113624853908,33.23586509179033,11,0,On Time,291.57605378986204
APP01923,684.1024245019223,82764.70861701701,19.96460786713407,16,10,Late <30,495.7094858329071
APP01924,510.75976158602714,101616.19033530532,30.238379020557066,15,2,On Time,921.812663395209
APP01925,875.563983700289,111579.4659135997,37.00300941775722,10,6,On Time,1238.6328084087752
APP01926,665.7415865707231,75055.46753410336,26.43469527943948,12,4,On Time,595.2205239959656
APP01927,706.2452122699452,96501.18407362755,7.736021643082698,7,3,On Time,223.96057457300702
APP01928,685.0843858944846,73286.74139277774,20.150458936904045,1,6,On Time,443.02844191640213
APP01929,519.312467767176,32451.136769125154,19.68109986031795,9,6,Late>60,191.60221900019633
APP01930,579.4202370775259,62442.22941479508,18.580387390022487,3,10,On Time,348.06024360706493
APP01931,694.4712058801417,72197.33519694487,32.43752841393666,3,7,Late>60,702.5709335584226
APP01932,712.9591068658023,124895.885821135,21.54171087604578,4,3,On Time,807.1413185899547
APP01933,739.085286976838,73281.56573986058,23.000467939651394,7,0,Last 30-60,505.65309101013577
APP01934,900.0,180649.83308175392,51.447209282620555,14,2,On Time,2788.178930828239
APP01935,656.7463907695882,30438.313767830503,22.08033545794278,17,5,On Time,201.62645363034468
APP01936,812.3123953653972,68111.68538369873,22.266022649259114,7,5,On Time,454.972898829794
APP01937,744.8054194404576,153633.22635018415,64.11964162492474,5,9,Late <30,2955.2722245764253
APP01938,738.6012076279269,142735.17472536463,16.575899185048144,4,10,On Time,709.7891599223628
APP01939,713.1621159636004,100512.3520152068,56.66861636039299,4,7,Last 30-60,1708.768774749158
APP01940,577.6213635405829,110294.65781760258,11.926493399872259,5,6,On Time,394.62855255084185
APP01941,670.6015517384606,30315.125611623538,26.803644536920228,8,9,Late <30,243.76675529581314
APP01942,615.7501431981224,92160.60685568486,22.4352987633266,6,5,Late <30,620.2952247050326
APP01943,787.9441470795715,22710.88521912526,39.427761411382555,3,6,On Time,268.6318091582896
APP01944,796.868999586566,54429.01090673697,31.224559877695192,1,0,On Time,509.8565730423399
APP01945,649.8831986864885,46282.75403020805,42.733320826320494,10,10,On Time,593.3447330095674
APP01946,672.6173183795752,24742.4337881412,13.509501525031839,3,0,Last 30-60,100.27738409816784
APP01947,705.3790038331159,113090.06545325227,9.66806194893383,15,8,On Time,328.0085275833074
APP01948,722.1622496389782,91615.7297438034,50.02348618143556,4,5,On Time,1374.8814572523852
APP01949,501.4312908211861,111466.3365424325,31.946615883199325,11,5,On Time,1068.2916712285546
APP01950,900.0,81417.45570407761,28.801321403864804,15,1,On Time,703.4790928854195
APP01951,632.273579729672,53490.194280425305,37.848940955028176,9,8,Late <30,607.364161497841
APP01952,566.3383101616664,67299.70289713253,52.25830926080128,20,8,On Time,1055.0906061475187
APP01953,757.9639632138183,25463.311268995374,24.259206977000463,0,1,Last 30-60,185.31592151830412
APP01954,701.5070615676013,88830.51283746964,28.49004171911458,0,6,On Time,759.235505000956
APP01955,759.1427647916303,62607.06180318698,19.78474611652676,20,2,Last 30-60,371.59944686332636
APP01956,680.1188347939813,125716.7136072047,20.65485475296812,2,4,On Time,778.9981378731912
APP01957,598.9581081459721,110856.35105892229,15.61218301918778,19,7,On Time,519.2128924713677
APP01958,765.5806531057115,60830.44380164999,40.6877651927857,3,3,On Time,742.5164441923442
APP01959,490.58288163981905,70201.95904976316,75.6506988493081,14,5,Late>60,1593.2481788115274
APP01960,679.5821640558457,192447.17566108165,46.02418168543827,15,8,On Time,2657.1671332425226
APP01961,784.315664606979,118202.40997922179,59.09711631074339,15,10,On Time,2095.6264712256734
APP01962,702.8443755011992,73324.31244522671,38.60990595646529,17,6,On Time,849.3134423498042
APP01963,771.2958206026657,34474.963971110876,15.033070221801669,9,7,On Time,155.4793662815377
APP01964,627.3676322768558,73392.68985628318,16.048800459023663,19,10,On Time,353.35939039634957
APP01965,782.4423308300775,51639.28766818572,34.782817269359064,9,3,Late>60,538.8479720647111
APP01966,672.5251962608902,61412.528564483015,9.509632529746497,4,4,Last 30-60,175.2031738112381
APP01967,643.3631267800561,50279.841991706046,32.60284200667305,2,4,Late>60,491.77972337282324
APP01968,681.1520478634231,85589.96607852957,37.13884996984984,16,0,On Time,953.6138727345141
APP01969,719.6007661869795,77351.9252956842,14.281282352261687,2,4,On Time,331.40540569161567
APP01970,546.1306766636187,61129.4164046447,24.64198026745379,19,5,Last 30-60,451.9049618412662
APP01971,715.8009381521816,95128.06610914586,24.166806177812276,8,7,On Time,689.6824607189521
APP01972,742.3352129664032,32729.635347707797,16.982887002807765,11,1,On Time,166.7531096259673
APP01973,689.3045415034177,110139.51537346288,49.3462218311857,16,9,On Time,1630.4906873994562
APP01974,781.8753182420273,73054.82452256158,55.89238791245897,2,4,Last 30-60,1224.9625773274895
APP01975,458.50928435745374,81498.20447674782,29.806622012157668,0,10,On Time,728.7558526523875
APP01976,646.7060529964746,86780.52370915822,5.402304175148659,16,0,On Time,140.6444356666718
APP01977,720.9363943388377,63969.50602340703,22.053653373707665,8,6,On Time,423.228393698257
APP01978,640.8641001611845,56200.91827904333,41.52528238994775,16,8,On Time,700.1277006334951
APP01979,666.6176444087072,205582.03702536778,21.48857553322543,4,10,On Time,1325.2995392681887
APP01980,764.0388823567788,52873.63071862674,36.323789792590745,5,4,Late>60,576.1711943383399
APP01981,581.3868651647178,63865.280303686275,20.261642619316845,0,0,Late>60,388.20464558873596
APP01982,788.3993071740329,72246.77951982731,19.364608600190405,7,5,On Time,419.7091824077124
APP01983,712.4573466229123,115123.23375830946,17.85695533055923,13,1,On Time,616.7251328194982
APP01984,851.2061466436888,165253.56469653195,33.70533370883897,3,7,On Time,1670.977963401546
APP01985,569.1043667130509,55413.39684966556,22.184718983974868,8,8,On Time,368.7991911171926
APP01986,789.6366254174661,103176.31249384535,31.755680217509703,0,2,On Time,982.9301956729212
APP01987,653.5910490264592,47632.76199653008,5.686650229257022,18,6,On Time,81.26125707831388
APP01988,730.2357380713473,77846.97714837076,50.81573425295286,7,10,On Time,1186.7553909501908
APP01989,631.7915057547476,23570.410431484448,50.18958487720665,20,2,On Time,354.89673448247567
APP01990,747.0269384524555,158578.95587357428,15.372683540791233,13,10,Last 30-60,731.3352314620663
APP01991,669.3890566842925,142014.4474865228,52.54675350565344,6,4,On Time,2238.719449894764
APP01992,856.8551894876998,45139.983154973095,33.6955809028664,2,9,Late <30,456.3053863057267
APP01993,459.1541482058855,130423.17734020192,24.632205208082674,7,7,On Time,963.7831404402035
APP01994,692.881893209028,74806.89331866772,4.870284468379524,16,4,On Time,109.29925519728941
APP01995,668.0723135058388,22640.730750462684,53.97592816311943,3,6,Last 30-60,366.6163369642508
APP01996,534.0627056868344,68549.37782311585,16.016332397384623,17,4,On Time,329.37288625467875
APP01997,676.4219365492042,81841.94482219087,55.554842196698615,5,2,On Time,1364.0148989003187
APP01998,756.4497355609467,22487.189093968256,28.918353803587266,15,7,On Time,195.0877470802629
APP01999,731.426009252869,30903.178580413474,18.390704687463966,0,6,Late>60,170.49936935290384
APP02000,475.341802496655,171646.19066186357,13.855408761229315,14,8,Late <30,713.4684401784066
APP02001,402.9266418920581,50113.25675974855,31.68550986580258,19,7,Last 30-60,476.35922744055307
APP02002,677.6226765002566,46861.8332133625,15.457714609807455,14,8,Late>60,217.31305317136614
APP02003,779.1114515501463,23649.857268031003,51.04914389454509,1,5,On Time,362.1914900283503
APP02004,711.5421297147229,87325.93343176623,57.749788830623814,18,2,On Time,1512.9162645364836
APP02005,654.008336750427,38612.644545492294,10.528149435779026,14,6,On Time,121.95590756566823
APP02006,764.6823863273671,57921.406882152434,23.51587055519157,5,6,Late <30,408.6216919845836
APP02007,638.6182866582444,131775.48559596384,13.394875641065687,1,3,Last 30-60,529.5348726296934
APP02008,801.3757470827603,51310.559605763476,13.119949997952297,19,6,Late <30,201.9575929183703
APP02009,657.6743177989342,129361.95846006999,23.81961318346689,8,10,Late <30,924.4055433523737
APP02010,767.0414806306661,73228.57912939301,29.845020388472648,12,6,On Time,655.652531140685
APP02011,709.5004477083987,78868.53175422693,37.372945677567955,0,0,On Time,884.2648058760799
APP02012,543.288198387783,113063.39158975249,13.942078544000372,7,8,On Time,472.90160579862004
APP02013,815.4396238740773,28448.052080508456,40.45830992628815,8,5,On Time,345.2880323617193
APP02014,715.6208757511157,84750.29620940698,37.16965069088579,9,7,On Time,945.0416718158277
APP02015,578.9071856286231,125452.51855081042,27.901068201660568,9,0,Late>60,1050.0777828468747
APP02016,726.0275457179849,37847.37322938905,12.640816498850013,19,1,On Time,143.52650998685863
APP02017,761.5608350892553,47593.673681330874,54.96485399716919,20,1,On Time,784.7937975249796
APP02018,649.8133601854834,103380.95640158157,17.35396928685321,10,2,On Time,538.2209826715672
APP02019,737.5568539757882,73502.74265458532,14.258798259924689,12,1,Last 30-60,314.418233718868
APP02020,592.3589084653373,63593.25142150141,12.718563686862714,14,8,On Time,242.64444547771154
APP02021,704.3046990492893,47838.02224733367,34.6352114922236,16,7,Late <30,497.06400537182975
APP02022,900.0,56519.409536153355,52.970032522411344,0,9,Late <30,898.1504883832587
APP02023,564.7527589534668,115788.79702771634,25.217010034116637,3,3,On Time,875.9541769458654
APP02024,833.360606858482,87760.66041355887,36.759369941470794,7,2,Last 30-60,967.8079747349404
APP02025,706.946751117551,66379.60853750874,21.316268784762293,14,10,On Time,424.48967322385147
APP02026,647.2714363181072,72911.95749932024,30.807012040291955,5,4,Late <30,673.8598657688442
APP02027,521.6322220584383,122195.09897476346,47.271861850581764,18,6,On Time,1732.9169512659548
APP02028,594.3115348264237,45900.57691855851,51.14430937848369,15,1,On Time,704.2659919720932
APP02029,498.85149044775994,98631.87332338271,14.002265424650378,9,7,On Time,414.3209008813493
APP02030,668.7566855310306,84924.77680859086,20.56128680323849,7,10,On Time,523.8488077987361
APP02031,542.5701540648403,39011.06359586845,17.67406533061563,19,1,On Time,206.84522598305404
APP02032,737.4536562401919,114098.60582077387,28.01871346971101,9,5,Late>60,959.068843135729
APP02033,583.4155122230452,113932.36401525403,16.168092783069497,20,7,On Time,552.6207097179226
APP02034,591.0558871105256,144061.17321784305,39.745528250885414,4,4,On Time,1717.7362289956434
APP02035,571.6669958103038,30154.31567116506,50.1502487221126,20,3,Last 30-60,453.6739292862076
APP02036,730.6345476760281,77808.41337352408,23.97276803821912,20,7,Late>60,559.5849135676077
APP02037,811.910058590179,63088.60752682206,50.715702140525465,19,7,On Time,959.8749083372461
APP02038,608.4696193935981,90115.88136744562,42.93368043647531,17,2,On Time,1160.7019358643688
APP02039,543.1263813283932,81014.19262365959,29.540141535452918,4,10,On Time,717.951214945005
APP02040,665.0701276190562,88830.64325548292,19.680126253580664,10,4,Last 30-60,524.4594823364063
APP02041,719.398506597013,21862.650931232452,29.764665257892737,2,2,On Time,195.22034598548726
APP02042,823.6963264925182,70428.60207777005,33.574904735426664,3,6,On Time,709.3900816231205
APP02043,709.2640433044995,53446.71609473976,46.81084342060956,16,0,On Time,750.5657575369906
APP02044,512.2181650338241,57009.26736427856,53.49548288282692,7,6,On Time,914.92148593448
APP02045,645.240003256734,31485.872008564635,43.288806692610095,2,9,On Time,408.8957480781052
APP02046,879.623215867449,54221.39119643763,40.12025116539527,8,4,On Time,652.6127500014688
APP02047,633.9488789185563,56595.284885765635,34.105783967405685,3,4,On Time,579.0679679663108
APP02048,605.4575733503252,177867.6697473641,47.33710634543823,18,4,On Time,2525.922239473878
APP02049,573.1846767421198,90988.11589774319,32.60849433276619,13,1,On Time,890.0956384801897
APP02050,616.5455655150431,53278.05876672865,27.628398623295038,19,9,On Time,441.5962336447554
APP02051,900.0,66480.77431521109,29.683880711382855,13,3,On Time,592.0222123119273
APP02052,716.9110326361628,41465.46697454587,13.853367821352942,9,7,On Time,172.33090976476402
APP02053,692.7518257167156,43256.36048178353,9.830430460436554,19,2,On Time,127.56859310632464
APP02054,750.4181055893607,64907.43385230285,61.60040969593782,10,0,On Time,1199.4973552841518
APP02055,558.9100913391769,43837.91640239102,24.407388262702185,9,2,On Time,320.9907138783114
APP02056,688.3666196927228,112139.72525363126,15.977645234420116,5,0,On Time,537.5186240363587
APP02057,711.6654353550759,35412.54323417933,31.203057138120744,18,9,Late <30,331.4938829826806
APP02058,608.6808026929341,56901.6902857669,12.348828709177226,12,6,Late <30,210.80076798047673
APP02059,581.4197722018814,21778.86684483469,42.902346016517676,2,4,On Time,280.30934436742876
APP02060,511.01784344686826,40977.56002782969,23.146985262644353,5,5,Last 30-60,284.55209341898944
APP02061,579.2617915182311,83042.2552295969,37.02592785147238,2,2,On Time,922.4149652263831
APP02062,795.2684455657443,61143.68461312638,48.869052331956006,0,6,On Time,896.4101769382459
APP02063,613.9343810884534,47002.09185193159,49.0489069762261,11,6,On Time,691.6203692800281
APP02064,598.4472454842751,50166.173332002036,29.545253843982366,6,3,Last 30-60,444.65169764256564
APP02065,708.0010662383454,160665.26147809843,54.579968484574614,2,3,On Time,2630.731472412165
APP02066,598.0262912450896,79300.34201540033,38.47590211178334,18,6,Last 30-60,915.3456590446447
APP02067,614.4944578344088,94876.93920074038,50.656850882539686,7,10,On Time,1441.8500883851068
APP02068,604.3478346077958,50455.60020583373,31.30788808669786,2,6,Late <30,473.89748537742355
APP02069,900.0,68698.98940238221,19.72025449140293,4,7,On Time,406.42846629515105
APP02070,697.6081606051799,56481.440403625485,12.6324233545929,13,9,On Time,214.0492400567417
APP02071,686.7720959742903,72086.13694430845,26.275110575524497,12,3,On Time,568.2213657522318
APP02072,882.8910643226596,52088.76194686056,34.64702249303821,20,8,On Time,541.4161520422173
APP02073,582.4524005654805,122286.17947368517,9.753581719982082,8,4,Late>60,357.8184734162951
APP02074,566.9667718458005,139649.03565695576,21.588698462182194,14,4,On Time,904.4522763997641
APP02075,605.5773978379942,143427.6056447054,46.587210222257184,15,4,On Time,2004.5676047534675
APP02076,688.437626855482,64727.38467389001,31.762798362874538,3,10,On Time,616.7768603858952
APP02077,644.6140532677433,14711.742943279845,10.188446649599035,15,8,On Time,44.96694243006653
APP02078,645.9890269536991,63620.6524564831,26.277592849266995,17,5,On Time,501.5392806168542
APP02079,742.1313705091039,51067.10168476327,31.638307608458287,0,7,On Time,484.70300153248763
APP02080,661.6910926618364,152678.61168810126,25.047332461853205,14,3,On Time,1147.2575840298177
APP02081,571.1891229499942,42671.70270102206,36.83626938179318,0,1,Late>60,471.5599007023921
APP02082,543.4247836911352,74590.41015091266,20.398499108137592,15,7,Late <30,456.4597244817027
APP02083,708.0779684100871,31436.317935730392,23.846991407715297,3,10,Last 30-60,224.8984811110707
APP02084,770.8120924131263,34494.43373453821,65.35107278695601,11,2,On Time,676.2744749191912
APP02085,670.5935170860002,35459.370051141974,48.458908217330546,13,8,Late>60,515.4967076257946
APP02086,683.2009077200031,89441.85768951649,33.7707027491814,18,8,On Time,906.1543168101739
APP02087,687.1943456652199,38389.252874078185,33.68742096726376,1,3,On Time,387.9704766563436
APP02088,780.9208455817572,42048.48690181795,47.023102060355185,14,6,Last 30-60,593.1750873203082
APP02089,481.1404243873926,37581.036169955536,29.770759184604874,1,1,On Time,335.6447933171015
APP02090,545.6331868801301,33185.66688422326,14.633348887670444,20,8,Last 30-60,145.6852324760551
APP02091,691.111535932021,160096.73040770492,20.500809817966545,4,2,On Time,984.633786769986
APP02092,665.5481145684246,42658.50713304665,41.228586895159005,4,10,On Time,527.6249904457721
APP02093,571.2548954285144,115700.02437005694,26.028212637602195,9,4,On Time,903.4394509438794
APP02094,690.677360602345,73355.5821878479,51.247614296918385,8,0,On Time,1127.7895747466177
APP02095,536.0631385811246,27798.94357864741,32.232785033799146,5,9,On Time,268.8112117611759
APP02096,887.2173465561501,101826.360618857,23.570830889621586,10,4,Last 30-60,720.0395778758103
APP02097,622.5104369850419,22758.28460253893,24.91398011613898,17,0,On Time,170.09983501952604
APP02098,731.8223475218606,75270.42232361753,34.8386625119051,16,10,On Time,786.6962521383236
APP02099,653.3223392302128,41610.71649102943,18.413070883178797,11,2,On Time,229.85432167475454
